"Policy_ID","Customer_Segment","Product","Channel","Region","Issue_Date","Due_Date","Payment_Date","Month","Premium_TRY","Collected_TRY","Outstanding_TRY","Payment_Status","Days_Late","Aging_Bucket","Currency","Agent_ID","Risk_Score","Renewal_Flag"
"POL-01056","Bireysel","Konut","Banka","Marmara","2025-03-18","2025-04-11","2025-04-10","2025-03","5430","5430","0","Paid On Time","0","Not Applicable","TRY","AG-13","35","Yes"
"POL-01057","Bireysel","Kasko","Acente","Ege","2025-06-23","2025-07-13","2025-07-13","2025-06","17320","17320","0","Paid On Time","0","Not Applicable","TRY","AG-15","43","Yes"
"POL-01058","KOBİ","Trafik","Acente","Marmara","2025-01-18","2025-02-01","","2025-01","10100","0","10100","Overdue","118","90+ Days","TRY","AG-12","52","Yes"
"POL-01059","Bireysel","Kasko","Dijital","Marmara","2025-02-19","2025-03-20","2025-03-15","2025-02","15920","15920","0","Paid On Time","0","Not Applicable","EUR","AG-06","71","Yes"
"POL-01060","KOBİ","Konut","Banka","Marmara","2025-08-20","2025-09-13","2025-09-17","2025-08","6800","6800","0","Paid Late","4","Not Applicable","TRY","AG-11","26","Yes"
"POL-01061","Bireysel","Trafik","Dijital","İç Anadolu","2025-10-10","2025-11-07","2025-11-04","2025-10","8620","8620","0","Paid On Time","0","Not Applicable","TRY","AG-04","51","Yes"
"POL-01062","Bireysel","Konut","Banka","İç Anadolu","2025-02-21","2025-03-14","2025-03-10","2025-02","6520","6520","0","Paid On Time","0","Not Applicable","TRY","AG-09","37","Yes"
"POL-01063","Bireysel","Trafik","Dijital","İç Anadolu","2025-06-05","2025-06-24","2025-06-21","2025-06","6690","6690","0","Paid On Time","0","Not Applicable","TRY","AG-06","48","Yes"
"POL-01064","Bireysel","Sağlık","Acente","İç Anadolu","2025-06-18","2025-07-16","2025-07-16","2025-06","30500","30500","0","Paid On Time","0","Not Applicable","TRY","AG-10","80","Yes"
"POL-01065","Bireysel","Trafik","Acente","Marmara","2025-10-03","2025-10-30","2025-10-30","2025-10","6960","6960","0","Paid On Time","0","Not Applicable","EUR","AG-11","62","Yes"
"POL-01066","Bireysel","Kasko","Acente","Ege","2025-11-13","2025-11-27","2025-11-24","2025-11","19100","19100","0","Paid On Time","0","Not Applicable","TRY","AG-04","47","Yes"
"POL-01067","KOBİ","Sağlık","Dijital","Marmara","2025-05-12","2025-06-01","2025-05-27","2025-05","55620","55620","0","Paid On Time","0","Not Applicable","TRY","AG-18","79","No"
"POL-01068","Kurumsal","Trafik","Acente","Marmara","2025-05-14","2025-06-02","2025-05-30","2025-05","24640","24640","0","Paid On Time","0","Not Applicable","TRY","AG-16","39","Yes"
"POL-01069","KOBİ","Kasko","Dijital","Akdeniz","2025-06-01","2025-06-22","","2025-06","28440","0","28440","Overdue","79","61-90 Days","TRY","AG-12","53","No"
"POL-01070","Bireysel","Konut","Banka","Marmara","2025-03-09","2025-04-01","2025-03-29","2025-03","3590","3590","0","Paid On Time","0","Not Applicable","EUR","AG-10","54","No"
"POL-01071","Bireysel","Trafik","Acente","Marmara","2025-04-18","2025-05-13","2025-05-13","2025-04","7740","7740","0","Paid On Time","0","Not Applicable","TRY","AG-14","55","No"
"POL-01072","Kurumsal","Kasko","Dijital","Marmara","2025-09-19","2025-10-17","2025-11-07","2025-09","61040","61040","0","Paid Late","21","Not Applicable","TRY","AG-01","53","Yes"
"POL-01073","Bireysel","Konut","Çağrı Merkezi","Akdeniz","2025-10-22","2025-11-21","2025-11-17","2025-10","5080","5080","0","Paid On Time","0","Not Applicable","TRY","AG-02","38","Yes"
"POL-01074","KOBİ","Seyahat","Acente","Karadeniz","2025-08-15","2025-08-29","2025-09-03","2025-08","4430","4430","0","Paid Late","5","Not Applicable","TRY","AG-01","20","Yes"
"POL-01075","Bireysel","Sağlık","Dijital","İç Anadolu","2025-11-08","2025-11-22","2025-12-11","2025-11","34070","34070","0","Paid Late","19","Not Applicable","TRY","AG-09","66","No"
"POL-01076","Bireysel","Trafik","Banka","Marmara","2025-06-23","2025-07-14","2025-07-13","2025-06","6410","6410","0","Paid On Time","0","Not Applicable","TRY","AG-13","41","Yes"
"POL-01077","Bireysel","Sağlık","Dijital","Akdeniz","2025-01-15","2025-02-11","2025-02-27","2025-01","18040","18040","0","Paid Late","16","Not Applicable","TRY","AG-12","68","Yes"
"POL-01078","Bireysel","Konut","Banka","Akdeniz","2025-12-15","2026-01-13","2026-01-09","2025-12","6040","6040","0","Paid On Time","0","Not Applicable","TRY","AG-13","43","Yes"
"POL-01079","Bireysel","Trafik","Banka","İç Anadolu","2025-04-24","2025-05-17","2025-05-16","2025-04","7340","7340","0","Paid On Time","0","Not Applicable","TRY","AG-07","64","Yes"
"POL-01080","Bireysel","Konut","Banka","İç Anadolu","2025-01-13","2025-02-07","2025-02-04","2025-01","5190","5190","0","Paid On Time","0","Not Applicable","EUR","AG-12","23","Yes"
"POL-01081","Bireysel","Kasko","Dijital","Marmara","2025-12-02","2025-12-27","2025-12-22","2025-12","12980","12980","0","Paid On Time","0","Not Applicable","TRY","AG-03","63","Yes"
"POL-01082","Kurumsal","Trafik","Acente","Marmara","2025-07-09","2025-08-03","2025-08-05","2025-07","28370","28370","0","Paid Late","2","Not Applicable","TRY","AG-10","57","Yes"
"POL-01083","Bireysel","Konut","Acente","Ege","2025-11-09","2025-11-24","2025-11-24","2025-11","6450","6450","0","Paid On Time","0","Not Applicable","TRY","AG-05","45","Yes"
"POL-01084","Bireysel","Kasko","Acente","Marmara","2025-03-24","2025-04-10","2025-04-09","2025-03","24970","24970","0","Paid On Time","0","Not Applicable","TRY","AG-14","69","No"
"POL-01085","Bireysel","Kasko","Dijital","Marmara","2025-09-15","2025-10-01","","2025-09","23500","13630","9870","Overdue","10","1-30 Days","TRY","AG-13","62","Yes"
"POL-01086","KOBİ","Kasko","Acente","Marmara","2025-10-16","2025-11-13","2025-12-11","2025-10","43630","43630","0","Paid Late","28","Not Applicable","TRY","AG-13","61","Yes"
"POL-01087","Bireysel","Sağlık","Acente","Marmara","2025-04-11","2025-05-08","2025-05-25","2025-04","33510","33510","0","Paid Late","17","Not Applicable","TRY","AG-15","61","Yes"
"POL-01088","Bireysel","Trafik","Acente","Karadeniz","2025-10-01","2025-10-30","2025-10-27","2025-10","8240","8240","0","Paid On Time","0","Not Applicable","TRY","AG-12","50","Yes"
"POL-01089","Bireysel","Trafik","Acente","Akdeniz","2025-04-19","2025-05-05","2025-05-04","2025-04","8790","8790","0","Paid On Time","0","Not Applicable","TRY","AG-06","41","Yes"
"POL-01090","Bireysel","Konut","Banka","Akdeniz","2025-11-09","2025-12-05","2025-11-30","2025-11","4320","4320","0","Paid On Time","0","Not Applicable","TRY","AG-18","32","Yes"
"POL-01091","Bireysel","Sağlık","Dijital","Akdeniz","2025-12-10","2025-12-31","2025-12-30","2025-12","17360","17360","0","Paid On Time","0","Not Applicable","TRY","AG-03","46","No"
"POL-01092","KOBİ","Seyahat","Acente","Marmara","2025-02-11","2025-03-07","2025-03-06","2025-02","3660","3660","0","Paid On Time","0","Not Applicable","USD","AG-05","27","Yes"
"POL-01093","KOBİ","Konut","Banka","Akdeniz","2025-07-01","2025-07-17","","2025-07","8460","0","8460","Overdue","50","31-60 Days","TRY","AG-02","25","Yes"
"POL-01094","KOBİ","Trafik","Acente","Akdeniz","2025-07-10","2025-07-30","","2025-07","10480","0","10480","Cancelled","0","Not Applicable","TRY","AG-03","52","No"
"POL-01095","Bireysel","Konut","Acente","İç Anadolu","2025-01-20","2025-02-05","2025-02-02","2025-01","6210","6210","0","Paid On Time","0","Not Applicable","TRY","AG-12","28","Yes"
"POL-01096","Bireysel","Konut","Dijital","İç Anadolu","2025-02-15","2025-03-13","2025-03-15","2025-02","6340","6340","0","Paid Late","2","Not Applicable","TRY","AG-07","47","Yes"
"POL-01097","Bireysel","Trafik","Çağrı Merkezi","Karadeniz","2025-09-02","2025-09-21","2025-09-18","2025-09","8140","8140","0","Paid On Time","0","Not Applicable","TRY","AG-06","39","Yes"
"POL-01098","Bireysel","Seyahat","Dijital","İç Anadolu","2025-06-12","2025-06-27","2025-06-27","2025-06","1940","1940","0","Paid On Time","0","Not Applicable","TRY","AG-04","45","Yes"
"POL-01099","Kurumsal","Trafik","Dijital","Marmara","2025-05-16","2025-06-11","2025-06-11","2025-05","34270","34270","0","Paid On Time","0","Not Applicable","TRY","AG-06","40","Yes"
"POL-01100","KOBİ","Trafik","Banka","Ege","2025-10-23","2025-11-19","2025-12-06","2025-10","12320","12320","0","Paid Late","17","Not Applicable","TRY","AG-02","48","Yes"
"POL-01101","KOBİ","Konut","Banka","İç Anadolu","2025-10-07","2025-11-03","2025-10-31","2025-10","9930","9930","0","Paid On Time","0","Not Applicable","TRY","AG-16","33","No"
"POL-01102","Kurumsal","Kasko","Çağrı Merkezi","Akdeniz","2025-10-18","2025-11-06","2025-11-07","2025-10","84060","84060","0","Paid Late","1","Not Applicable","TRY","AG-17","59","No"
"POL-01103","Bireysel","Trafik","Banka","Karadeniz","2025-10-22","2025-11-21","2025-11-20","2025-10","8380","8380","0","Paid On Time","0","Not Applicable","TRY","AG-05","57","Yes"
"POL-01104","Bireysel","Konut","Dijital","Akdeniz","2025-12-13","2025-12-29","","2025-12","5940","3920","2020","Overdue","35","31-60 Days","EUR","AG-11","46","No"
"POL-01105","KOBİ","Seyahat","Acente","Akdeniz","2025-11-09","2025-11-26","2025-11-23","2025-11","3510","3510","0","Paid On Time","0","Not Applicable","TRY","AG-15","35","Yes"
"POL-01106","Bireysel","Sağlık","Acente","Karadeniz","2025-08-15","2025-08-30","","2025-08","25700","0","25700","Overdue","85","61-90 Days","TRY","AG-17","69","No"
"POL-01107","KOBİ","Kasko","Acente","Marmara","2025-02-14","2025-03-08","2025-03-08","2025-02","34980","34980","0","Paid On Time","0","Not Applicable","TRY","AG-06","58","No"
"POL-01108","Kurumsal","Trafik","Dijital","Marmara","2025-03-02","2025-03-19","2025-04-02","2025-03","23380","23380","0","Paid Late","14","Not Applicable","TRY","AG-13","43","No"
"POL-01109","KOBİ","Kasko","Çağrı Merkezi","İç Anadolu","2025-08-16","2025-09-11","2025-10-01","2025-08","36240","36240","0","Paid Late","20","Not Applicable","TRY","AG-10","55","No"
"POL-01110","Bireysel","Kasko","Çağrı Merkezi","Karadeniz","2025-12-02","2025-12-22","2025-12-19","2025-12","23080","23080","0","Paid On Time","0","Not Applicable","TRY","AG-12","64","Yes"
"POL-01111","KOBİ","Kasko","Çağrı Merkezi","Ege","2025-09-18","2025-10-10","2025-11-03","2025-09","39310","39310","0","Paid Late","24","Not Applicable","TRY","AG-13","55","No"
"POL-01112","Bireysel","Trafik","Dijital","Akdeniz","2025-05-14","2025-06-11","","2025-05","8100","0","8100","Overdue","116","90+ Days","USD","AG-07","57","Yes"
"POL-01113","Bireysel","Konut","Dijital","İç Anadolu","2025-04-01","2025-04-24","2025-04-24","2025-04","5200","5200","0","Paid On Time","0","Not Applicable","TRY","AG-07","48","Yes"
"POL-01114","Bireysel","Konut","Banka","İç Anadolu","2025-01-22","2025-02-14","2025-02-12","2025-01","5540","5540","0","Paid On Time","0","Not Applicable","TRY","AG-01","43","Yes"
"POL-01115","KOBİ","Trafik","Çağrı Merkezi","Marmara","2025-05-08","2025-05-30","2025-05-30","2025-05","18180","18180","0","Paid On Time","0","Not Applicable","TRY","AG-05","51","Yes"
"POL-01116","Bireysel","Seyahat","Acente","Ege","2025-11-01","2025-11-17","2025-12-08","2025-11","2250","2250","0","Paid Late","21","Not Applicable","TRY","AG-02","34","No"
"POL-01117","Bireysel","Kasko","Çağrı Merkezi","Marmara","2025-09-06","2025-10-01","2025-09-26","2025-09","17800","17800","0","Paid On Time","0","Not Applicable","TRY","AG-04","63","Yes"
"POL-01118","Kurumsal","Seyahat","Dijital","Ege","2025-07-12","2025-07-30","","2025-07","4970","2680","2290","Overdue","32","31-60 Days","TRY","AG-07","21","Yes"
"POL-01119","Kurumsal","Trafik","Banka","Marmara","2025-12-21","2026-01-12","","2025-12","27160","21290","5870","Overdue","13","1-30 Days","TRY","AG-07","44","No"
"POL-01120","KOBİ","Kasko","Dijital","Ege","2025-11-02","2025-11-24","2025-11-24","2025-11","37470","37470","0","Paid On Time","0","Not Applicable","TRY","AG-10","53","Yes"
"POL-01121","Bireysel","Sağlık","Acente","Marmara","2025-08-04","2025-09-03","2025-09-03","2025-08","18100","18100","0","Paid On Time","0","Not Applicable","TRY","AG-15","72","No"
"POL-01122","Bireysel","Konut","Acente","Ege","2025-07-05","2025-07-21","2025-07-21","2025-07","5360","5360","0","Paid On Time","0","Not Applicable","TRY","AG-15","36","Yes"
"POL-01123","Bireysel","Trafik","Acente","Ege","2025-09-23","2025-10-10","2025-10-10","2025-09","8670","8670","0","Paid On Time","0","Not Applicable","TRY","AG-01","54","Yes"
"POL-01124","Bireysel","Trafik","Dijital","Karadeniz","2025-11-21","2025-12-19","2025-12-17","2025-11","8710","8710","0","Paid On Time","0","Not Applicable","TRY","AG-04","44","Yes"
"POL-01125","Bireysel","Konut","Dijital","Marmara","2025-01-17","2025-02-04","2025-02-02","2025-01","6150","6150","0","Paid On Time","0","Not Applicable","TRY","AG-01","41","Yes"
"POL-01126","KOBİ","Trafik","Dijital","Akdeniz","2025-04-01","2025-04-15","","2025-04","12030","0","12030","Cancelled","0","Not Applicable","TRY","AG-05","54","No"
"POL-01127","Bireysel","Kasko","Çağrı Merkezi","Akdeniz","2025-04-06","2025-05-01","2025-04-29","2025-04","20180","20180","0","Paid On Time","0","Not Applicable","TRY","AG-11","56","Yes"
"POL-01128","Bireysel","Kasko","Dijital","Ege","2025-02-14","2025-03-02","2025-03-29","2025-02","16040","16040","0","Paid Late","27","Not Applicable","TRY","AG-01","43","No"
"POL-01129","Bireysel","Konut","Banka","İç Anadolu","2025-12-08","2025-12-29","2025-12-26","2025-12","4440","4440","0","Paid On Time","0","Not Applicable","TRY","AG-11","35","Yes"
"POL-01130","Kurumsal","Konut","Banka","Marmara","2025-04-03","2025-05-03","2025-05-02","2025-04","18480","18480","0","Paid On Time","0","Not Applicable","TRY","AG-13","25","No"
"POL-01131","Bireysel","Trafik","Acente","Ege","2025-06-01","2025-06-18","2025-06-13","2025-06","10090","10090","0","Paid On Time","0","Not Applicable","TRY","AG-07","41","Yes"
"POL-01132","Bireysel","Seyahat","Acente","İç Anadolu","2025-12-10","2026-01-07","2026-01-20","2025-12","1600","1600","0","Paid Late","13","Not Applicable","USD","AG-16","37","No"
"POL-01133","Bireysel","Kasko","Acente","Ege","2025-10-01","2025-10-18","2025-10-18","2025-10","18740","18740","0","Paid On Time","0","Not Applicable","EUR","AG-14","63","Yes"
"POL-01134","Bireysel","Konut","Çağrı Merkezi","Marmara","2025-03-12","2025-04-07","2025-04-04","2025-03","5400","5400","0","Paid On Time","0","Not Applicable","TRY","AG-10","41","Yes"
"POL-01135","Bireysel","Kasko","Acente","Ege","2025-06-10","2025-06-27","2025-06-24","2025-06","15310","15310","0","Paid On Time","0","Not Applicable","TRY","AG-05","64","Yes"
"POL-01136","KOBİ","Sağlık","Dijital","İç Anadolu","2025-09-08","2025-09-22","2025-09-18","2025-09","56460","56460","0","Paid On Time","0","Not Applicable","TRY","AG-10","56","Yes"
"POL-01137","Kurumsal","Kasko","Banka","İç Anadolu","2025-10-12","2025-11-04","2025-11-01","2025-10","56780","56780","0","Paid On Time","0","Not Applicable","TRY","AG-09","37","Yes"
"POL-01138","Bireysel","Trafik","Dijital","Marmara","2025-06-24","2025-07-16","2025-07-13","2025-06","7580","7580","0","Paid On Time","0","Not Applicable","TRY","AG-03","57","Yes"
"POL-01139","Bireysel","Kasko","Banka","Ege","2025-04-07","2025-04-29","2025-05-05","2025-04","19140","19140","0","Paid Late","6","Not Applicable","TRY","AG-02","73","Yes"
"POL-01140","KOBİ","Konut","Çağrı Merkezi","Ege","2025-04-20","2025-05-10","2025-05-10","2025-04","9760","9760","0","Paid On Time","0","Not Applicable","TRY","AG-02","36","Yes"
"POL-01141","Bireysel","Seyahat","Dijital","Marmara","2025-11-16","2025-12-16","2025-12-16","2025-11","2210","2210","0","Paid On Time","0","Not Applicable","TRY","AG-04","24","Yes"
"POL-01142","Bireysel","Kasko","Çağrı Merkezi","Ege","2025-01-15","2025-02-01","2025-02-01","2025-01","14430","14430","0","Paid On Time","0","Not Applicable","TRY","AG-12","53","Yes"
"POL-01143","Kurumsal","Konut","Dijital","İç Anadolu","2025-03-08","2025-03-30","2025-03-30","2025-03","15510","15510","0","Paid On Time","0","Not Applicable","TRY","AG-16","32","Yes"
"POL-01144","Kurumsal","Kasko","Acente","İç Anadolu","2025-12-04","2025-12-29","2025-12-27","2025-12","62410","62410","0","Paid On Time","0","Not Applicable","USD","AG-14","56","Yes"
"POL-01145","KOBİ","Trafik","Banka","Marmara","2025-01-04","2025-02-01","2025-02-01","2025-01","11190","11190","0","Paid On Time","0","Not Applicable","TRY","AG-08","57","Yes"
"POL-01146","Bireysel","Trafik","Acente","Ege","2025-05-22","2025-06-07","2025-06-22","2025-05","6390","6390","0","Paid Late","15","Not Applicable","TRY","AG-08","63","Yes"
"POL-01147","Bireysel","Kasko","Acente","Marmara","2025-05-10","2025-06-02","","2025-05","20300","0","20300","Cancelled","0","Not Applicable","EUR","AG-16","60","No"
"POL-01148","Bireysel","Sağlık","Dijital","Karadeniz","2025-07-21","2025-08-06","2025-08-02","2025-07","20240","20240","0","Paid On Time","0","Not Applicable","TRY","AG-16","63","No"
"POL-01149","Bireysel","Sağlık","Acente","Akdeniz","2025-06-01","2025-06-29","2025-06-26","2025-06","25670","25670","0","Paid On Time","0","Not Applicable","TRY","AG-01","75","Yes"
"POL-01150","Bireysel","Konut","Dijital","Marmara","2025-10-12","2025-10-29","2025-10-29","2025-10","6730","6730","0","Paid On Time","0","Not Applicable","TRY","AG-15","43","Yes"
"POL-01151","Bireysel","Seyahat","Acente","Marmara","2025-01-06","2025-01-31","","2025-01","1560","0","1560","Cancelled","0","Not Applicable","TRY","AG-11","26","No"
"POL-01152","Bireysel","Kasko","Acente","Ege","2025-09-01","2025-09-28","2025-09-28","2025-09","16380","16380","0","Paid On Time","0","Not Applicable","TRY","AG-14","62","Yes"
"POL-01153","Bireysel","Trafik","Banka","Marmara","2025-10-21","2025-11-19","2025-11-15","2025-10","8490","8490","0","Paid On Time","0","Not Applicable","TRY","AG-09","55","Yes"
"POL-01154","Bireysel","Kasko","Acente","Karadeniz","2025-04-12","2025-04-30","2025-04-30","2025-04","25210","25210","0","Paid On Time","0","Not Applicable","USD","AG-04","41","Yes"
"POL-01155","Kurumsal","Konut","Acente","İç Anadolu","2025-03-24","2025-04-23","2025-04-18","2025-03","13300","13300","0","Paid On Time","0","Not Applicable","TRY","AG-18","38","Yes"
"POL-01156","Bireysel","Konut","Çağrı Merkezi","Marmara","2025-10-19","2025-11-04","2025-11-01","2025-10","4140","4140","0","Paid On Time","0","Not Applicable","TRY","AG-06","27","Yes"
"POL-01157","Bireysel","Seyahat","Acente","Akdeniz","2025-04-04","2025-05-04","2025-04-30","2025-04","2700","2700","0","Paid On Time","0","Not Applicable","TRY","AG-05","23","Yes"
"POL-01158","Bireysel","Sağlık","Banka","Marmara","2025-12-13","2026-01-10","2026-01-07","2025-12","29430","29430","0","Paid On Time","0","Not Applicable","TRY","AG-11","49","No"
"POL-01159","KOBİ","Kasko","Dijital","Akdeniz","2025-06-11","2025-06-26","2025-06-24","2025-06","44040","44040","0","Paid On Time","0","Not Applicable","USD","AG-09","66","No"
"POL-01160","Bireysel","Sağlık","Çağrı Merkezi","Ege","2025-07-12","2025-07-30","2025-08-20","2025-07","25810","25810","0","Paid Late","21","Not Applicable","TRY","AG-01","52","Yes"
